expid,cdtid,zecoid,aotermid,chebiTermId,otherTermId,cctermid
ZDB-EXP-150206-5,ZDB-CDT-050823-1,ZECO:0000106,none,none,1781,
ZDB-EXP-150206-6,ZDB-CDT-050823-1,ZECO:0000106,none,none,1781,
ZDB-EXP-150206-8,ZDB-CDT-050127-15,ZECO:0000102,none,none,CHEBI:15367,
ZDB-EXP-150209-2,ZDB-CDT-050127-27,ZECO:0000146,none,none,,
ZDB-EXP-150209-8,ZDB-CDT-050127-32,ZECO:0000102,none,none,,
ZDB-EXP-150209-9,ZDB-CDT-050127-32,ZECO:0000102,none,none,,
ZDB-EXP-150210-9,ZDB-CDT-050127-24,ZECO:0000238,none,none,CHEBI:44616,
ZDB-EXP-150211-10,ZDB-CDT-050823-4,ZECO:0000172,none,none,ZFA:0001058,
ZDB-EXP-150211-11,ZDB-CDT-050823-4,ZECO:0000172,none,none,ZFA:0001058,
ZDB-EXP-150211-2,ZDB-CDT-050823-4,ZECO:0000181,none,none,ZFA:0009248,GO:0030424
ZDB-EXP-150211-3,ZDB-CDT-050127-32,ZECO:0000102,none,none,,
ZDB-EXP-150211-4,ZDB-CDT-050127-32,ZECO:0000102,none,none,CHEBI:6909,
ZDB-EXP-150211-4,ZDB-CDT-050823-4,ZECO:0000181,none,none,ZFA:0009248,GO:0030424
ZDB-EXP-150211-6,ZDB-CDT-050127-27,ZECO:0000149,none,none,,
ZDB-EXP-150211-8,ZDB-CDT-050823-1,ZECO:0000106,none,none,,
ZDB-EXP-150211-9,ZDB-CDT-050823-1,ZECO:0000106,none,none,,
ZDB-EXP-150212-1,ZDB-CDT-050823-4,ZECO:0000168,none,none,ZFA:0000175,
ZDB-EXP-150212-19,ZDB-CDT-050127-32,ZECO:0000102,none,none,,
ZDB-EXP-150212-2,ZDB-CDT-050127-32,ZECO:0000102,none,none,,
ZDB-EXP-150212-20,ZDB-CDT-050127-32,ZECO:0000102,none,none,,
ZDB-EXP-150212-21,ZDB-CDT-050127-32,ZECO:0000102,none,none,CHEBI:65329,
ZDB-EXP-150212-22,ZDB-CDT-050127-32,ZECO:0000102,none,none,CHEBI:84327,
ZDB-EXP-150212-3,ZDB-CDT-050127-32,ZECO:0000102,none,none,CHEBI:75404,
ZDB-EXP-150212-3,ZDB-CDT-050823-4,ZECO:0000168,none,none,ZFA:0000175,
ZDB-EXP-150212-6,ZDB-CDT-050127-32,ZECO:0000102,none,none,,
ZDB-EXP-150212-7,ZDB-CDT-050823-6,ZECO:0000114,none,none,,
ZDB-EXP-150216-3,ZDB-CDT-050127-32,ZECO:0000102,none,none,,
ZDB-EXP-150216-4,ZDB-CDT-050127-32,ZECO:0000102,none,none,CHEBI:17634,
ZDB-EXP-150216-5,ZDB-CDT-050127-11,ZECO:0000102,none,none,CHEBI:16236,
ZDB-EXP-150217-3,ZDB-CDT-050127-1,ZECO:0000166,none,none,,
ZDB-EXP-150219-12,ZDB-CDT-050127-32,ZECO:0000102,none,none,CHEBI:68481,
ZDB-EXP-150219-13,ZDB-CDT-050127-32,ZECO:0000102,none,none,CHEBI:68481,
ZDB-EXP-150219-14,ZDB-CDT-050127-32,ZECO:0000102,none,none,CHEBI:68481,
ZDB-EXP-150219-15,ZDB-CDT-050127-16,ZECO:0000102,none,none,CHEBI:4021,
ZDB-EXP-150223-1,ZDB-CDT-050127-1,ZECO:0000166,none,none,,
ZDB-EXP-150224-1,ZDB-CDT-050127-16,ZECO:0000102,none,none,CHEBI:4021,
ZDB-EXP-150224-10,ZDB-CDT-050127-1,ZECO:0000166,none,none,,
ZDB-EXP-150224-11,ZDB-CDT-050823-1,ZECO:0000106,none,none,,
ZDB-EXP-150224-11,ZDB-CDT-050127-1,ZECO:0000166,none,none,,
ZDB-EXP-150224-12,ZDB-CDT-050127-1,ZECO:0000166,none,none,,
ZDB-EXP-150224-12,ZDB-CDT-050823-4,ZECO:0000229,none,none,ZFA:0001058,
ZDB-EXP-150225-1,ZDB-CDT-050127-32,ZECO:0000102,none,none,,
ZDB-EXP-150225-2,ZDB-CDT-050127-32,ZECO:0000102,none,none,,
ZDB-EXP-150225-3,ZDB-CDT-050127-32,ZECO:0000102,none,none,,
ZDB-EXP-150225-4,ZDB-CDT-050127-32,ZECO:0000102,none,none,,
ZDB-EXP-150225-5,ZDB-CDT-050127-32,ZECO:0000102,none,none,,
ZDB-EXP-150225-6,ZDB-CDT-050127-32,ZECO:0000102,none,none,,
ZDB-EXP-150225-7,ZDB-CDT-050127-32,ZECO:0000102,none,none,,
ZDB-EXP-150226-4,ZDB-CDT-050127-1,ZECO:0000166,none,none,,
ZDB-EXP-150226-5,ZDB-CDT-050823-8,ZECO:0000189,none,none,,
ZDB-EXP-150227-2,ZDB-CDT-050127-32,ZECO:0000102,none,none,,
ZDB-EXP-150302-1,ZDB-CDT-050127-32,ZECO:0000102,none,none,,
ZDB-EXP-150303-10,ZDB-CDT-050127-32,ZECO:0000102,none,none,,
ZDB-EXP-150304-11,ZDB-CDT-070619-1,ZECO:0000102,none,none,CHEBI:86193,
ZDB-EXP-150304-12,ZDB-CDT-050127-32,ZECO:0000102,none,none,,
ZDB-EXP-150304-8,ZDB-CDT-050127-11,ZECO:0000102,none,none,CHEBI:16236,
ZDB-EXP-150305-1,ZDB-CDT-070619-1,ZECO:0000102,none,none,CHEBI:86193,
ZDB-EXP-150305-10,ZDB-CDT-050127-25,ZECO:0000102,none,none,CHEBI:63449,
ZDB-EXP-150305-11,ZDB-CDT-050127-32,ZECO:0000102,none,none,,
ZDB-EXP-150305-12,ZDB-CDT-050127-32,ZECO:0000102,none,none,,
ZDB-EXP-150305-2,ZDB-CDT-050127-32,ZECO:0000102,none,none,CHEBI:78510,
ZDB-EXP-150309-1,ZDB-CDT-050127-1,ZECO:0000166,none,none,,
ZDB-EXP-150310-10,ZDB-CDT-130401-1,ZECO:0000102,none,none,CHEBI:86195,
ZDB-EXP-150310-2,ZDB-CDT-050127-24,ZECO:0000102,none,none,CHEBI:5118,
ZDB-EXP-150310-5,ZDB-CDT-050127-32,ZECO:0000102,none,none,,
ZDB-EXP-150310-6,ZDB-CDT-050127-32,ZECO:0000102,none,none,,
ZDB-EXP-150310-9,ZDB-CDT-050127-32,ZECO:0000102,none,none,,
ZDB-EXP-150311-1,ZDB-CDT-050127-32,ZECO:0000102,none,none,,
ZDB-EXP-150311-19,ZDB-CDT-050127-32,ZECO:0000102,none,none,,
ZDB-EXP-150311-20,ZDB-CDT-050127-32,ZECO:0000102,none,none,,
ZDB-EXP-150311-24,ZDB-CDT-050127-32,ZECO:0000102,none,none,,
ZDB-EXP-150311-25,ZDB-CDT-050127-32,ZECO:0000102,none,none,CHEBI:53448,
ZDB-EXP-150312-13,ZDB-CDT-050127-25,ZECO:0000102,none,none,CHEBI:63449,
ZDB-EXP-150312-14,ZDB-CDT-050127-32,ZECO:0000102,none,none,,
ZDB-EXP-150312-3,ZDB-CDT-050127-32,ZECO:0000102,none,none,,
ZDB-EXP-150312-8,ZDB-CDT-050127-1,ZECO:0000166,none,none,,
ZDB-EXP-150312-9,ZDB-CDT-050127-32,ZECO:0000102,none,none,,
ZDB-EXP-150313-1,ZDB-CDT-050127-20,ZECO:0000102,none,none,CHEBI:41879,
ZDB-EXP-150313-1,ZDB-CDT-090330-1,ZECO:0000102,none,none,CHEBI:73929,
ZDB-EXP-150313-13,ZDB-CDT-050127-30,ZECO:0000208,none,none,,
ZDB-EXP-150313-14,ZDB-CDT-050127-30,ZECO:0000208,none,none,,
ZDB-EXP-150313-15,ZDB-CDT-050127-32,ZECO:0000102,none,none,,
ZDB-EXP-150313-17,ZDB-CDT-050127-30,ZECO:0000208,none,none,,
ZDB-EXP-150313-9,ZDB-CDT-050127-30,ZECO:0000208,none,none,,
ZDB-EXP-150316-22,ZDB-CDT-050823-2,ZECO:0000110,none,none,11309,
ZDB-EXP-150317-12,ZDB-CDT-050823-4,ZECO:0000229,none,none,,
ZDB-EXP-150317-22,ZDB-CDT-050127-27,ZECO:0000152,none,none,,
ZDB-EXP-150317-22,ZDB-CDT-050127-27,ZECO:0000150,none,none,,
ZDB-EXP-150317-22,ZDB-CDT-050823-4,ZECO:0000245,none,none,ZFA:0000152,
ZDB-EXP-150317-24,ZDB-CDT-050127-27,ZECO:0000245,none,none,,
ZDB-EXP-150317-24,ZDB-CDT-050127-27,ZECO:0000152,none,none,,
ZDB-EXP-150317-24,ZDB-CDT-050127-27,ZECO:0000150,none,none,,
ZDB-EXP-150317-24,ZDB-CDT-050823-4,ZECO:0000245,none,none,ZFA:0000152,
ZDB-EXP-150317-25,ZDB-CDT-050127-27,ZECO:0000152,none,none,,
ZDB-EXP-150317-25,ZDB-CDT-050127-27,ZECO:0000150,none,none,,
ZDB-EXP-150317-25,ZDB-CDT-050823-4,ZECO:0000245,none,none,ZFA:0000152,
ZDB-EXP-150317-26,ZDB-CDT-050127-27,ZECO:0000152,none,none,,
ZDB-EXP-150317-26,ZDB-CDT-050127-27,ZECO:0000150,none,none,,
ZDB-EXP-150317-26,ZDB-CDT-050823-4,ZECO:0000245,none,none,ZFA:0000152,
ZDB-EXP-150317-27,ZDB-CDT-050127-27,ZECO:0000152,none,none,,
ZDB-EXP-150317-27,ZDB-CDT-050127-27,ZECO:0000150,none,none,,
ZDB-EXP-150317-27,ZDB-CDT-050823-4,ZECO:0000245,none,none,ZFA:0000152,
ZDB-EXP-150317-28,ZDB-CDT-050127-27,ZECO:0000152,none,none,,
ZDB-EXP-150317-28,ZDB-CDT-050127-27,ZECO:0000150,none,none,,
ZDB-EXP-150317-28,ZDB-CDT-050823-4,ZECO:0000245,none,none,ZFA:0000152,
ZDB-EXP-150317-29,ZDB-CDT-050127-27,ZECO:0000152,none,none,,
ZDB-EXP-150317-29,ZDB-CDT-050127-27,ZECO:0000150,none,none,,
ZDB-EXP-150317-29,ZDB-CDT-050823-4,ZECO:0000245,none,none,ZFA:0000152,
ZDB-EXP-150317-30,ZDB-CDT-050127-27,ZECO:0000152,none,none,,
ZDB-EXP-150317-30,ZDB-CDT-050127-27,ZECO:0000150,none,none,,
ZDB-EXP-150317-30,ZDB-CDT-050823-4,ZECO:0000245,none,none,ZFA:0000152,
ZDB-EXP-150317-31,ZDB-CDT-050127-1,ZECO:0000166,none,none,,
ZDB-EXP-150317-32,ZDB-CDT-050127-1,ZECO:0000166,none,none,,
ZDB-EXP-150317-33,ZDB-CDT-050127-1,ZECO:0000166,none,none,,
ZDB-EXP-150317-33,ZDB-CDT-150204-1,ZECO:0000119,none,none,,
ZDB-EXP-150317-34,ZDB-CDT-050127-1,ZECO:0000166,none,none,,
ZDB-EXP-150317-34,ZDB-CDT-150204-1,ZECO:0000119,none,none,,
ZDB-EXP-150317-5,ZDB-CDT-150204-1,ZECO:0000119,none,none,,
ZDB-EXP-150317-6,ZDB-CDT-150204-1,ZECO:0000119,none,none,,
ZDB-EXP-150317-7,ZDB-CDT-150204-1,ZECO:0000119,none,none,,
ZDB-EXP-150317-8,ZDB-CDT-150204-1,ZECO:0000119,none,none,,
ZDB-EXP-150317-9,ZDB-CDT-050823-4,ZECO:0000229,none,none,,
ZDB-EXP-150318-1,ZDB-CDT-050127-32,ZECO:0000102,none,none,,
ZDB-EXP-150318-3,ZDB-CDT-050127-1,ZECO:0000166,none,none,,
ZDB-EXP-150318-8,ZDB-CDT-050127-32,ZECO:0000102,none,none,,
ZDB-EXP-150320-2,ZDB-CDT-050127-32,ZECO:0000102,none,none,,
ZDB-EXP-150320-3,ZDB-CDT-050127-32,ZECO:0000102,none,none,,
ZDB-EXP-150320-4,ZDB-CDT-050927-1,ZECO:0000102,none,none,CHEBI:38452,
ZDB-EXP-150323-10,ZDB-CDT-050127-1,ZECO:0000166,none,none,,
ZDB-EXP-150323-11,ZDB-CDT-070619-1,ZECO:0000102,none,none,CHEBI:86193,
ZDB-EXP-150323-12,ZDB-CDT-070619-1,ZECO:0000102,none,none,CHEBI:86193,
ZDB-EXP-150323-12,ZDB-CDT-050127-1,ZECO:0000166,none,none,,
ZDB-EXP-150323-14,ZDB-CDT-050127-1,ZECO:0000166,none,none,,
ZDB-EXP-150323-15,ZDB-CDT-050127-32,ZECO:0000102,none,none,,
ZDB-EXP-150323-16,ZDB-CDT-050127-1,ZECO:0000166,none,none,,
ZDB-EXP-150323-16,ZDB-CDT-050127-32,ZECO:0000102,none,none,CHEBI:91224,
ZDB-EXP-150323-3,ZDB-CDT-050127-32,ZECO:0000102,none,none,,
ZDB-EXP-150323-4,ZDB-CDT-050127-32,ZECO:0000102,none,none,,
ZDB-EXP-150323-5,ZDB-CDT-050127-32,ZECO:0000102,none,none,,
ZDB-EXP-150323-6,ZDB-CDT-050127-1,ZECO:0000166,none,none,,
ZDB-EXP-150323-9,ZDB-CDT-050127-1,ZECO:0000166,none,none,,
ZDB-EXP-150324-2,ZDB-CDT-050127-1,ZECO:0000166,none,none,,
ZDB-EXP-150324-3,ZDB-CDT-050127-32,ZECO:0000102,none,none,,
ZDB-EXP-150326-10,ZDB-CDT-050823-4,ZECO:0000176,none,none,ZFA:0005633,
ZDB-EXP-150326-11,ZDB-CDT-050823-4,ZECO:0000176,none,none,ZFA:0005633,
ZDB-EXP-150326-12,ZDB-CDT-050823-4,ZECO:0000176,none,none,ZFA:0005633,
ZDB-EXP-150326-13,ZDB-CDT-050823-4,ZECO:0000172,none,none,ZFA:0000108,
ZDB-EXP-150326-3,ZDB-CDT-050823-4,ZECO:0000176,none,none,ZFA:0005633,
ZDB-EXP-150326-4,ZDB-CDT-050823-4,ZECO:0000171,none,none,ZFA:0000514,
ZDB-EXP-150326-8,ZDB-CDT-050823-4,ZECO:0000176,none,none,ZFA:0005633,
ZDB-EXP-150326-9,ZDB-CDT-050823-4,ZECO:0000176,none,none,ZFA:0005633,
ZDB-EXP-150327-1,ZDB-CDT-050823-4,ZECO:0000172,none,none,ZFA:0000108,
ZDB-EXP-150327-10,ZDB-CDT-050823-4,ZECO:0000171,none,none,ZFA:0000514,
ZDB-EXP-150327-11,ZDB-CDT-050823-4,ZECO:0000171,none,none,ZFA:0000514,
ZDB-EXP-150327-12,ZDB-CDT-050823-4,ZECO:0000171,none,none,ZFA:0000514,
ZDB-EXP-150327-13,ZDB-CDT-050823-4,ZECO:0000171,none,none,ZFA:0000514,
ZDB-EXP-150327-2,ZDB-CDT-050823-4,ZECO:0000172,none,none,ZFA:0000108,
ZDB-EXP-150327-3,ZDB-CDT-050823-4,ZECO:0000172,none,none,ZFA:0000108,
ZDB-EXP-150327-4,ZDB-CDT-050823-4,ZECO:0000172,none,none,ZFA:0000108,
ZDB-EXP-150327-5,ZDB-CDT-050823-4,ZECO:0000172,none,none,ZFA:0000108,
ZDB-EXP-150327-6,ZDB-CDT-050823-4,ZECO:0000172,none,none,ZFA:0000108,
ZDB-EXP-150327-7,ZDB-CDT-050823-4,ZECO:0000176,none,none,ZFA:0005633,
ZDB-EXP-150327-8,ZDB-CDT-050823-4,ZECO:0000176,none,none,ZFA:0005633,
ZDB-EXP-150327-9,ZDB-CDT-050823-4,ZECO:0000171,none,none,ZFA:0000514,
ZDB-EXP-150330-5,ZDB-CDT-050823-8,ZECO:0000189,none,none,,
ZDB-EXP-150330-6,ZDB-CDT-050127-32,ZECO:0000102,none,none,,
ZDB-EXP-150331-1,ZDB-CDT-050127-32,ZECO:0000102,none,none,,
ZDB-EXP-150402-4,ZDB-CDT-050127-32,ZECO:0000102,none,none,,
ZDB-EXP-150402-5,ZDB-CDT-050127-32,ZECO:0000102,none,none,,
ZDB-EXP-150402-6,ZDB-CDT-050127-32,ZECO:0000102,none,none,,
ZDB-EXP-150406-3,ZDB-CDT-050127-32,ZECO:0000102,none,none,,
ZDB-EXP-150406-5,ZDB-CDT-050127-32,ZECO:0000102,none,none,,
ZDB-EXP-150406-6,ZDB-CDT-050127-32,ZECO:0000102,none,none,,
ZDB-EXP-150409-12,ZDB-CDT-050127-1,ZECO:0000166,none,none,,
ZDB-EXP-150409-15,ZDB-CDT-050823-1,ZECO:0000106,none,none,1781,
ZDB-EXP-150409-16,ZDB-CDT-050823-1,ZECO:0000106,none,none,1781,
ZDB-EXP-150409-17,ZDB-CDT-050823-1,ZECO:0000106,none,none,1781,
ZDB-EXP-150409-2,ZDB-CDT-050127-1,ZECO:0000166,none,none,,
ZDB-EXP-150409-4,ZDB-CDT-050127-1,ZECO:0000166,none,none,,
ZDB-EXP-150410-1,ZDB-CDT-050127-1,ZECO:0000166,none,none,,
ZDB-EXP-150413-1,ZDB-CDT-050127-32,ZECO:0000102,none,none,,
ZDB-EXP-150413-10,ZDB-CDT-050127-32,ZECO:0000102,none,none,,
ZDB-EXP-150413-11,ZDB-CDT-050127-32,ZECO:0000102,none,none,,
ZDB-EXP-150413-15,ZDB-CDT-050127-32,ZECO:0000102,none,none,,
ZDB-EXP-150413-16,ZDB-CDT-050127-32,ZECO:0000102,none,none,,
ZDB-EXP-150413-17,ZDB-CDT-050127-32,ZECO:0000102,none,none,,
ZDB-EXP-150413-18,ZDB-CDT-050127-32,ZECO:0000102,none,none,,
ZDB-EXP-150413-19,ZDB-CDT-050127-32,ZECO:0000102,none,none,,
ZDB-EXP-150413-20,ZDB-CDT-050127-32,ZECO:0000102,none,none,,
ZDB-EXP-150413-21,ZDB-CDT-050127-32,ZECO:0000102,none,none,,
ZDB-EXP-150413-22,ZDB-CDT-050127-32,ZECO:0000102,none,none,,
ZDB-EXP-150413-23,ZDB-CDT-050127-32,ZECO:0000102,none,none,,
ZDB-EXP-150413-9,ZDB-CDT-050127-32,ZECO:0000102,none,none,,
ZDB-EXP-150414-1,ZDB-CDT-050127-2,ZECO:0000162,none,none,,
ZDB-EXP-150414-3,ZDB-CDT-050127-32,ZECO:0000102,none,none,,
ZDB-EXP-150415-1,ZDB-CDT-050127-1,ZECO:0000166,none,none,,
ZDB-EXP-150415-4,ZDB-CDT-050127-32,ZECO:0000102,none,none,CHEBI:6541,
ZDB-EXP-150416-2,ZDB-CDT-050127-32,ZECO:0000102,none,none,,
ZDB-EXP-150416-3,ZDB-CDT-050127-32,ZECO:0000102,none,none,,
ZDB-EXP-150416-4,ZDB-CDT-050127-32,ZECO:0000102,none,none,,
ZDB-EXP-150416-5,ZDB-CDT-050127-16,ZECO:0000102,none,none,CHEBI:4021,
ZDB-EXP-150417-4,ZDB-CDT-050127-32,ZECO:0000102,none,none,,
ZDB-EXP-150417-5,ZDB-CDT-050127-32,ZECO:0000102,none,none,,
ZDB-EXP-150417-6,ZDB-CDT-050127-32,ZECO:0000102,none,none,,
ZDB-EXP-150420-1,ZDB-CDT-050127-1,ZECO:0000166,none,none,,
ZDB-EXP-150420-10,ZDB-CDT-050127-32,ZECO:0000102,none,none,,
ZDB-EXP-150420-2,ZDB-CDT-050127-1,ZECO:0000166,none,none,,
ZDB-EXP-150420-3,ZDB-CDT-050823-4,ZECO:0000229,none,none,ZFA:0000075,
ZDB-EXP-150420-5,ZDB-CDT-050823-4,ZECO:0000229,none,none,ZFA:0000075,
ZDB-EXP-150420-8,ZDB-CDT-050127-25,ZECO:0000102,none,none,CHEBI:63449,
ZDB-EXP-150420-9,ZDB-CDT-050127-25,ZECO:0000102,none,none,CHEBI:63449,
ZDB-EXP-150422-2,ZDB-CDT-050127-24,ZECO:0000102,none,none,CHEBI:23888,
ZDB-EXP-150422-3,ZDB-CDT-050127-32,ZECO:0000102,none,none,,
ZDB-EXP-150424-7,ZDB-CDT-050127-32,ZECO:0000102,none,none,,
ZDB-EXP-150427-1,ZDB-CDT-050127-1,ZECO:0000166,none,none,,
ZDB-EXP-150427-2,ZDB-CDT-050127-32,ZECO:0000102,none,none,,
ZDB-EXP-150427-4,ZDB-CDT-050127-1,ZECO:0000166,none,none,,
ZDB-EXP-150427-4,ZDB-CDT-050127-32,ZECO:0000102,none,none,CHEBI:86289,
ZDB-EXP-150427-5,ZDB-CDT-050127-1,ZECO:0000166,none,none,,
ZDB-EXP-150427-5,ZDB-CDT-050127-32,ZECO:0000102,none,none,CHEBI:79091,
ZDB-EXP-150427-7,ZDB-CDT-050127-1,ZECO:0000166,none,none,,
ZDB-EXP-150428-1,ZDB-CDT-050127-1,ZECO:0000166,none,none,,
ZDB-EXP-150429-1,ZDB-CDT-050127-8,ZECO:0000102,none,none,CHEBI:46261,
ZDB-EXP-150430-10,ZDB-CDT-050127-32,ZECO:0000102,none,none,CHEBI:86193,
ZDB-EXP-150430-11,ZDB-CDT-050127-1,ZECO:0000166,none,none,,
ZDB-EXP-150430-2,ZDB-CDT-050127-15,ZECO:0000102,none,none,CHEBI:15367,
ZDB-EXP-150430-3,ZDB-CDT-130401-1,ZECO:0000102,none,none,CHEBI:86195,
ZDB-EXP-150430-4,ZDB-CDT-050127-1,ZECO:0000166,none,none,,
ZDB-EXP-150430-5,ZDB-CDT-050127-15,ZECO:0000102,none,none,CHEBI:15367,
ZDB-EXP-150430-6,ZDB-CDT-130401-1,ZECO:0000102,none,none,CHEBI:86195,
ZDB-EXP-150430-7,ZDB-CDT-050823-1,ZECO:0000106,none,none,644,
ZDB-EXP-150430-9,ZDB-CDT-050127-32,ZECO:0000102,none,none,,
ZDB-EXP-150501-1,ZDB-CDT-050127-11,ZECO:0000102,none,none,CHEBI:16236,
ZDB-EXP-150501-10,ZDB-CDT-050127-1,ZECO:0000166,none,none,,
ZDB-EXP-150501-10,ZDB-CDT-050823-4,ZECO:0000172,none,none,,
ZDB-EXP-150501-11,ZDB-CDT-050127-32,ZECO:0000102,none,none,,
ZDB-EXP-150501-5,ZDB-CDT-050127-15,ZECO:0000102,none,none,CHEBI:15367,
ZDB-EXP-150501-5,ZDB-CDT-050127-11,ZECO:0000102,none,none,CHEBI:16236,
ZDB-EXP-150501-6,ZDB-CDT-050127-11,ZECO:0000102,none,none,CHEBI:16236,
ZDB-EXP-150501-6,ZDB-CDT-050127-32,ZECO:0000102,none,none,CHEBI:27470,
ZDB-EXP-150501-7,ZDB-CDT-050127-32,ZECO:0000102,none,none,,
ZDB-EXP-150501-8,ZDB-CDT-050127-8,ZECO:0000102,none,none,CHEBI:46261,
ZDB-EXP-150501-9,ZDB-CDT-050823-4,ZECO:0000172,none,none,,
ZDB-EXP-150504-3,ZDB-CDT-050823-1,ZECO:0000106,none,none,636,
ZDB-EXP-150504-4,ZDB-CDT-050823-1,ZECO:0000106,none,none,636,
ZDB-EXP-150504-4,ZDB-CDT-050127-32,ZECO:0000102,none,none,,
ZDB-EXP-150504-5,ZDB-CDT-050127-32,ZECO:0000102,none,none,,
ZDB-EXP-150504-6,ZDB-CDT-050127-32,ZECO:0000102,none,none,,
ZDB-EXP-150504-8,ZDB-CDT-050823-1,ZECO:0000106,none,none,287,
ZDB-EXP-150505-1,ZDB-CDT-050127-32,ZECO:0000102,none,none,,
ZDB-EXP-150506-1,ZDB-CDT-050127-32,ZECO:0000102,none,none,,
ZDB-EXP-150506-10,ZDB-CDT-050127-32,ZECO:0000102,none,none,,
ZDB-EXP-150506-11,ZDB-CDT-050127-32,ZECO:0000102,none,none,,
ZDB-EXP-150506-13,ZDB-CDT-050127-32,ZECO:0000102,none,none,,
ZDB-EXP-150506-2,ZDB-CDT-050127-32,ZECO:0000102,none,none,,
ZDB-EXP-150506-3,ZDB-CDT-050127-32,ZECO:0000102,none,none,,
ZDB-EXP-150506-9,ZDB-CDT-050127-32,ZECO:0000102,none,none,,
ZDB-EXP-150507-1,ZDB-CDT-050127-21,ZECO:0000102,none,none,,
ZDB-EXP-150507-3,ZDB-CDT-050127-1,ZECO:0000166,none,none,,
ZDB-EXP-150507-4,ZDB-CDT-050127-1,ZECO:0000166,none,none,,
ZDB-EXP-150507-5,ZDB-CDT-050127-32,ZECO:0000102,none,none,,
ZDB-EXP-150508-1,ZDB-CDT-050823-4,ZECO:0000172,none,none,ZFA:0001058,
ZDB-EXP-150508-11,ZDB-CDT-050127-32,ZECO:0000102,none,none,CHEBI:77967,
ZDB-EXP-150508-11,ZDB-CDT-050823-4,ZECO:0000172,none,none,ZFA:0001058,
ZDB-EXP-150508-12,ZDB-CDT-050823-4,ZECO:0000172,none,none,ZFA:0001058,
ZDB-EXP-150508-13,ZDB-CDT-050823-4,ZECO:0000172,none,none,ZFA:0001058,
ZDB-EXP-150508-14,ZDB-CDT-050127-32,ZECO:0000102,none,none,CHEBI:78331 ,
ZDB-EXP-150508-14,ZDB-CDT-050823-4,ZECO:0000172,none,none,ZFA:0001058,
ZDB-EXP-150508-15,ZDB-CDT-050823-4,ZECO:0000172,none,none,ZFA:0001058,
ZDB-EXP-150508-16,ZDB-CDT-050823-4,ZECO:0000172,none,none,ZFA:0001058,
ZDB-EXP-150508-2,ZDB-CDT-050823-4,ZECO:0000229,none,none,ZFA:0001058,
ZDB-EXP-150508-9,ZDB-CDT-050823-4,ZECO:0000229,none,none,ZFA:0001058,
ZDB-EXP-150511-1,ZDB-CDT-050127-32,ZECO:0000102,none,none,,
ZDB-EXP-150511-2,ZDB-CDT-050127-32,ZECO:0000102,none,none,,
ZDB-EXP-150511-3,ZDB-CDT-050127-32,ZECO:0000102,none,none,,
ZDB-EXP-150511-4,ZDB-CDT-050127-1,ZECO:0000166,none,none,,
ZDB-EXP-150514-7,ZDB-CDT-050127-8,ZECO:0000102,none,none,CHEBI:46261,
ZDB-EXP-150514-9,ZDB-CDT-070619-1,ZECO:0000102,none,none,CHEBI:86193,
ZDB-EXP-150515-8,ZDB-CDT-050127-32,ZECO:0000102,none,none,CHEBI:91108,
ZDB-EXP-150518-1,ZDB-CDT-050127-32,ZECO:0000102,none,none,,
ZDB-EXP-150518-2,ZDB-CDT-050823-4,ZECO:0000172,none,none,ZFA:0001058,
ZDB-EXP-150518-3,ZDB-CDT-050127-32,ZECO:0000102,none,none,CHEBI:63451,
ZDB-EXP-150518-3,ZDB-CDT-050823-4,ZECO:0000172,none,none,ZFA:0001058,
ZDB-EXP-150521-12,ZDB-CDT-050823-4,ZECO:0000229,none,none,,
ZDB-EXP-150521-15,ZDB-CDT-130401-1,ZECO:0000102,none,none,CHEBI:86195,
ZDB-EXP-150521-16,ZDB-CDT-050127-15,ZECO:0000102,none,none,CHEBI:15367,
ZDB-EXP-150521-16,ZDB-CDT-050127-1,ZECO:0000166,none,none,,
ZDB-EXP-150521-3,ZDB-CDT-050823-4,ZECO:0000229,none,none,,
ZDB-EXP-150521-4,ZDB-CDT-050127-15,ZECO:0000102,none,none,CHEBI:15367,
ZDB-EXP-150521-5,ZDB-CDT-050127-25,ZECO:0000102,none,none,CHEBI:63449,
ZDB-EXP-150521-6,ZDB-CDT-050823-8,ZECO:0000189,none,none,,
ZDB-EXP-150521-7,ZDB-CDT-050127-1,ZECO:0000166,none,none,,
ZDB-EXP-150526-2,ZDB-CDT-050127-15,ZECO:0000102,none,none,CHEBI:15367,
ZDB-EXP-150526-4,ZDB-CDT-050127-24,ZECO:0000102,none,none,CHEBI:100922,
ZDB-EXP-150527-1,ZDB-CDT-050127-32,ZECO:0000102,none,none,,
ZDB-EXP-150527-10,ZDB-CDT-050127-32,ZECO:0000102,none,none,,
ZDB-EXP-150527-11,ZDB-CDT-050127-32,ZECO:0000102,none,none,CHEBI:4031,
ZDB-EXP-150527-2,ZDB-CDT-050127-32,ZECO:0000102,none,none,,
ZDB-EXP-150527-3,ZDB-CDT-050127-32,ZECO:0000102,none,none,,
ZDB-EXP-150527-5,ZDB-CDT-050127-32,ZECO:0000102,none,none,,
ZDB-EXP-150527-8,ZDB-CDT-050127-32,ZECO:0000102,none,none,,
ZDB-EXP-150527-9,ZDB-CDT-050127-32,ZECO:0000102,none,none,CHEBI:75388,
ZDB-EXP-150528-5,ZDB-CDT-050823-4,ZECO:0000229,none,none,,
