GAF Load Error Summary
============================================================
Total errors: 198,120
Unique error categories: 963

Error Counts by Category
------------------------------------------------------------
  187,923  Duplicate annotation entry
       3  Cannot add root-term annotation GO:0005575 for marker 'nt5c2b' as there are already non-root term annotations existent.
       3  Cannot add root-term annotation GO:0005575 for marker 'ppp1r35' as there are already non-root term annotations existent.
       3  Cannot add root-term annotation GO:0005575 for marker 'qtman' as there are already non-root term annotations existent.
       3  Cannot add root-term annotation GO:0005575 for marker 'rbm20' as there are already non-root term annotations existent.
       3  Cannot add root-term annotation GO:0005575 for marker 'ripk4' as there are already non-root term annotations existent.
       3  Cannot add root-term annotation GO:0005575 for marker 'rsph1' as there are already non-root term annotations existent.
       3  Cannot add root-term annotation GO:0005575 for marker 'sla2b' as there are already non-root term annotations existent.
       3  Cannot add root-term annotation GO:0005575 for marker 'tssc4' as there are already non-root term annotations existent.
       3  Cannot add root-term annotation GO:0005575 for marker 'uevld' as there are already non-root term annotations existent.
       3  Cannot add root-term annotation GO:0005575 for marker 'wdr48a' as there are already non-root term annotations existent.
       3  Cannot add root-term annotation GO:0005575 for marker 'zgc:109913' as there are already non-root term annotations existent.
       3  Cannot add root-term annotation GO:0005575 for marker 'zgc:158345' as there are already non-root term annotations existent.
       3  Cannot add root-term annotation GO:0008150 for marker 'abi3a' as there are already non-root term annotations existent.
       3  Cannot add root-term annotation GO:0008150 for marker 'ankrd45' as there are already non-root term annotations existent.
       3  Cannot add root-term annotation GO:0008150 for marker 'chtopa' as there are already non-root term annotations existent.
       3  Cannot add root-term annotation GO:0008150 for marker 'crp7' as there are already non-root term annotations existent.
       3  Cannot add root-term annotation GO:0008150 for marker 'lrp3' as there are already non-root term annotations existent.
       3  Cannot add root-term annotation GO:0008150 for marker 'rsph1' as there are already non-root term annotations existent.
       3  Cannot add root-term annotation GO:0008150 for marker 'rtbdn' as there are already non-root term annotations existent.
       3  Cannot add root-term annotation GO:0008150 for marker 'rtn1a' as there are already non-root term annotations existent.
       3  Cannot add root-term annotation GO:0008150 for marker 'rtn2a' as there are already non-root term annotations existent.
       3  Cannot add root-term annotation GO:0008150 for marker 'samsn1b' as there are already non-root term annotations existent.
       3  Cannot add root-term annotation GO:0008150 for marker 'scaf4b' as there are already non-root term annotations existent.
       3  Cannot add root-term annotation GO:0008150 for marker 'srpx' as there are already non-root term annotations existent.
       3  Cannot add root-term annotation GO:0008150 for marker 'sumf1' as there are already non-root term annotations existent.
       3  Cannot add root-term annotation GO:0008150 for marker 'tmem218' as there are already non-root term annotations existent.
